Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
foo/old/128,1.2551201191483815e-7,1.2503992959408206e-7,1.276582462896118e-7,2.6882852999249385e-9,7.150588260746812e-10,5.9040129709239e-9
foo/dyn/128,2.3995719796617605e-7,2.383764678497066e-7,2.4375472846425695e-7,7.92535165156707e-9,4.362724881829548e-9,1.4901802767301355e-8
foo/new/129,4.770891917532992e-8,4.7604814761635524e-8,4.783549975505783e-8,3.924307130687536e-10,3.243330437647797e-10,5.385081690680948e-10
foo/old/129,1.2837043571409117e-7,1.2767045935762197e-7,1.3110707220547368e-7,4.090943046149799e-9,8.55413140208507e-10,9.275225394861146e-9
foo/dyn/129,2.390035170346004e-7,2.3835772125693282e-7,2.403112621175609e-7,3.030727251294497e-9,1.667814977249419e-9,6.1955100830709355e-9
foo/new/130,4.7996235964275364e-8,4.7859234151900596e-8,4.8167374693306715e-8,5.055968571502674e-10,4.2375179494138163e-10,6.221436539516919e-10
foo/old/130,1.2838010514880564e-7,1.279633863743777e-7,1.2931842257075022e-7,2.049341890972777e-9,9.496034649233745e-10,3.881614203576258e-9
foo/dyn/130,2.624588086579198e-7,2.6064218551415823e-7,2.6573428588424016e-7,8.159422460969643e-9,5.791829508527085e-9,1.1732941321411335e-8
foo/new/131,4.881892500865993e-8,4.870385900609159e-8,4.895581135660817e-8,4.501619576368796e-10,3.68139900070456e-10,5.556658975174213e-10
foo/old/131,1.3018199246439936e-7,1.290873046119582e-7,1.331508327903528e-7,5.1965518800062244e-9,2.4925704504351557e-9,1.013188484411239e-8
foo/dyn/131,2.4267157279557133e-7,2.4202918362600394e-7,2.4375047710354626e-7,2.578159579533107e-9,1.923120898410958e-9,3.733117306503125e-9
foo/new/132,4.851836734173894e-8,4.8423100192898884e-8,4.862745223683527e-8,3.404125446837737e-10,2.7765147967060613e-10,4.427370451720099e-10
foo/old/132,1.3043260339718778e-7,1.3022812358406423e-7,1.3071586627266158e-7,8.630338789271439e-10,6.022609150351932e-10,1.2908701105996352e-9
foo/dyn/132,2.5391779046020795e-7,2.497279354276118e-7,2.6212244076255997e-7,1.8105495019801888e-8,1.0773461341885645e-8,2.7024410252841802e-8
foo/new/133,4.907480272585605e-8,4.894471499399215e-8,4.938056793542663e-8,6.200464694814415e-10,3.108878456929465e-10,1.2444478349156693e-9
foo/old/133,1.2818418187033628e-7,1.2799986601858255e-7,1.2836060243155945e-7,5.97063598940611e-10,5.009286192897622e-10,7.290575743343831e-10
foo/dyn/133,2.4710293919673304e-7,2.4573252846168545e-7,2.494543777874396e-7,5.960442591465544e-9,3.31942707965964e-9,9.88094474002085e-9
foo/new/134,4.997199687432512e-8,4.985197730719028e-8,5.013733919683582e-8,4.6341909829833295e-10,3.197056958060005e-10,6.537984584339444e-10
foo/old/134,1.3151082528975162e-7,1.3130333874581153e-7,1.3176052595797537e-7,7.653021689490766e-10,5.802224831432159e-10,1.03843478107081e-9
foo/dyn/134,2.688668369536574e-7,2.666596695826079e-7,2.7325982488888733e-7,1.0332612754172683e-8,5.664216994961325e-9,1.7853051369745695e-8
foo/new/135,4.976179436668956e-8,4.9567444497110606e-8,5.006037420204612e-8,8.27160610529276e-10,5.345377469522477e-10,1.4643149398556237e-9
foo/old/135,1.319725325599488e-7,1.31755806908254e-7,1.3218424434903512e-7,7.131824853669245e-10,5.803020523243427e-10,8.958433267750145e-10
foo/dyn/135,2.524486183439657e-7,2.518807602049332e-7,2.535694535403664e-7,2.565259833907769e-9,1.7804658922881588e-9,4.220467480118915e-9
foo/new/136,5.06133611204281e-8,5.046217725862184e-8,5.088310003647008e-8,6.453772816447455e-10,3.5824751410189384e-10,1.0681179390860861e-9
foo/old/136,1.3193815898983327e-7,1.3173628964538368e-7,1.3222500976708017e-7,8.479457099279664e-10,6.245376983391203e-10,1.1954451165763539e-9
foo/dyn/136,2.516887966656016e-7,2.509616221224176e-7,2.526503665692169e-7,2.80025124589947e-9,2.168840376575583e-9,3.79273338759508e-9
foo/new/137,5.025577145952887e-8,5.009932610051534e-8,5.0778097587621855e-8,8.56977930514991e-10,3.18941525711176e-10,1.8715742781340985e-9
foo/old/137,1.3262903685861172e-7,1.3237136222453367e-7,1.3316991154126982e-7,1.1687947178192704e-9,6.037106604497675e-10,2.09821470456412e-9
foo/dyn/137,2.51234934157244e-7,2.506398234843545e-7,2.519692154981965e-7,2.07797741001001e-9,1.6144084706893628e-9,2.8536296493298837e-9
foo/new/138,5.0051891410443915e-8,4.99251064882625e-8,5.0356968690704495e-8,6.076791475681342e-10,3.256903333433456e-10,1.121812109114754e-9
foo/old/138,1.32998305545873e-7,1.3279856088371703e-7,1.332503535997428e-7,7.129107147268802e-10,5.634250396930315e-10,1.0142297601424367e-9
foo/dyn/138,2.7264403447430733e-7,2.7119729791378945e-7,2.7578922695976346e-7,6.883284442478117e-9,3.3018024013355078e-9,1.120177432319343e-8
foo/new/139,5.071940787736494e-8,5.044210729915811e-8,5.1723198061488725e-8,1.4869493894741117e-9,4.268377410429635e-10,3.235073110210358e-9
foo/old/139,1.360827591058099e-7,1.3577923218299727e-7,1.3642329264703357e-7,1.097859324776208e-9,8.725586255605892e-10,1.3343416892048946e-9
foo/dyn/139,2.549814430025772e-7,2.5447417756473755e-7,2.5573382959549555e-7,1.9744108805753664e-9,1.382748685469721e-9,3.0106520885209102e-9
foo/new/140,5.074575605487718e-8,5.051139468004152e-8,5.148333286568837e-8,1.1941327537468847e-9,4.1954111739007974e-10,2.3765403966597366e-9
foo/old/140,1.363248080477316e-7,1.361089870817065e-7,1.365797613121588e-7,7.777873067631035e-10,5.935977112876181e-10,1.1950337464410504e-9
foo/dyn/140,2.5898995305557447e-7,2.580514127982825e-7,2.60782279374303e-7,4.323009236563025e-9,1.9767595618571497e-9,6.983108963665908e-9
foo/new/141,5.120310249019185e-8,5.0751464309879696e-8,5.2197984270424755e-8,2.0552650265224418e-9,2.8430316501640266e-10,3.6024517857643406e-9
foo/old/141,1.3663798705836575e-7,1.364079927903179e-7,1.3696116413519704e-7,9.327626623144266e-10,6.268488310785901e-10,1.5699856024869164e-9
foo/dyn/141,2.623845776322274e-7,2.613750780270745e-7,2.647564965774407e-7,4.80874416156967e-9,2.3026399013091194e-9,8.99160764984637e-9
foo/new/142,5.258802765821917e-8,5.217664568586472e-8,5.394805319085688e-8,2.1533476915359057e-9,8.704416342166464e-10,4.500165192597158e-9
foo/old/142,1.3714533031872876e-7,1.3687591344403102e-7,1.375445756892597e-7,1.1006184178657376e-9,8.196521195513384e-10,1.6995577719237556e-9
foo/dyn/142,2.821188439610897e-7,2.803043256545046e-7,2.857638510463119e-7,8.274425811821953e-9,5.034445319504489e-9,1.3934577272615683e-8
foo/new/143,5.12178008143999e-8,5.112113768711616e-8,5.1345229018277883e-8,3.812681546139465e-10,2.745332849863409e-10,5.764549777911741e-10
foo/old/143,1.3958911831311314e-7,1.3917157041638512e-7,1.4019940015116679e-7,1.8160394766074126e-9,1.324676805096678e-9,2.780412763864446e-9
foo/dyn/143,2.6621729244947743e-7,2.6490594845316e-7,2.6890945505258134e-7,5.926775127742237e-9,3.533770907847496e-9,1.043215441096384e-8
foo/new/144,5.2804196300375125e-8,5.2624510883143205e-8,5.3207816916015764e-8,8.412216420774177e-10,4.645577229869841e-10,1.42659039008375e-9
foo/old/144,1.391127183568332e-7,1.3889308007847088e-7,1.3940543476327402e-7,8.325949794537538e-10,6.659760762525539e-10,1.2579846433250068e-9
foo/dyn/144,2.7043864178160974e-7,2.6759611762104343e-7,2.7599474979388686e-7,1.325491685027617e-8,7.105530983244131e-9,2.360120599719781e-8
foo/new/145,5.202540912020089e-8,5.191342246604095e-8,5.211715815621956e-8,3.349476209035286e-10,2.8534879506739864e-10,4.082728186999537e-10
foo/old/145,1.3770939163641415e-7,1.37498114543916e-7,1.3804374075776483e-7,8.614390337255652e-10,5.955300386254492e-10,1.3848685089481232e-9
foo/dyn/145,2.659882840911476e-7,2.647890230943022e-7,2.689718831565757e-7,5.644224170785898e-9,2.864915845761568e-9,1.1283100227886697e-8
foo/new/146,5.26775094363195e-8,5.257911989812848e-8,5.282437173528654e-8,4.0035256034628293e-10,2.960849378799664e-10,5.702007243365238e-10
foo/old/146,1.418891926893419e-7,1.416927115786196e-7,1.421163615858795e-7,7.129722330570733e-10,5.649545178577396e-10,8.775457984483971e-10
foo/dyn/146,2.8770818933247623e-7,2.866630368860555e-7,2.8967509087023303e-7,4.843839170946918e-9,3.1895452191116074e-9,6.945571957539632e-9
foo/new/147,5.2785294745126334e-8,5.266688056863261e-8,5.291710136058451e-8,4.1070145536003807e-10,2.8045623727875764e-10,5.985002246698154e-10
foo/old/147,1.422178184256579e-7,1.4188497657605898e-7,1.4261879422104183e-7,1.2282158129817864e-9,9.271459973838194e-10,1.6848423760731511e-9
foo/dyn/147,2.738384556110306e-7,2.7113218933089513e-7,2.825961955738732e-7,1.3308071982778166e-8,6.808757351078127e-9,2.77963015632482e-8
foo/new/148,5.325529171337472e-8,5.314211689589072e-8,5.341583044421984e-8,4.5374196293905685e-10,3.603347242523217e-10,6.6887045509862e-10
foo/old/148,1.4390132568464056e-7,1.437386255767274e-7,1.4412748712986254e-7,6.276590325830617e-10,4.771379324737154e-10,8.513553001283618e-10
foo/dyn/148,2.823078373040709e-7,2.762822585773479e-7,2.9169309187382246e-7,2.6085109382477992e-8,1.789272556988235e-8,3.304754337112173e-8
foo/new/149,5.340424011860928e-8,5.331165585269721e-8,5.349778917977525e-8,3.3640265842151373e-10,2.881130102896261e-10,3.9467302280401996e-10
foo/old/149,1.43811236045104e-7,1.4365595601097363e-7,1.439711115553225e-7,5.152299571361208e-10,4.31159589748891e-10,6.437912004608385e-10
foo/dyn/149,2.767929148257581e-7,2.7419523326321276e-7,2.819989562371091e-7,1.2067434816313978e-8,7.1862963765541636e-9,1.8671562977069564e-8
foo/new/150,5.447097463778165e-8,5.436466871460235e-8,5.4620038603876365e-8,4.091640604828571e-10,3.2310945048569245e-10,5.47088091567795e-10
foo/old/150,1.4423819003571276e-7,1.4402853886703594e-7,1.4445517967145243e-7,7.536290835622001e-10,6.121750881139755e-10,1.0059520729149923e-9
foo/dyn/150,2.9797174116265693e-7,2.946491522963653e-7,3.047390652989228e-7,1.4216093762658288e-8,8.325048826262279e-9,2.1873312815411265e-8
foo/new/151,5.4162670122601e-8,5.4059108945540645e-8,5.429746980316315e-8,4.0310403336165254e-10,3.0831615180122046e-10,6.283322609434445e-10
foo/old/151,1.4427544412886122e-7,1.4404163008880412e-7,1.445902883184819e-7,9.330932215469787e-10,7.299083338688978e-10,1.2598361582360166e-9
foo/dyn/151,2.8230962577971194e-7,2.810307616394124e-7,2.8524214583045273e-7,6.195362204049512e-9,3.6183741794113987e-9,1.1301468145042044e-8
foo/new/152,5.563344950848199e-8,5.54735764617914e-8,5.5757744726748717e-8,4.671765062139518e-10,3.397928525523833e-10,6.717687489251984e-10
foo/old/152,1.442199870204218e-7,1.4404666106564498e-7,1.4453040834313012e-7,7.436281855802122e-10,5.3210677765958e-10,1.2456682112546893e-9
foo/dyn/152,2.840249694180249e-7,2.805682647745859e-7,2.923496881388416e-7,1.7592599324526825e-8,1.0738396373124254e-8,2.790469180155863e-8
foo/new/153,5.485704517315085e-8,5.470889385109747e-8,5.5020936272104755e-8,5.393505824413626e-10,3.709901251745408e-10,8.928600976568388e-10
foo/old/153,1.4782952889737442e-7,1.475134321854516e-7,1.4836309061958292e-7,1.3523923095987226e-9,9.441951065865255e-10,2.0441603333458378e-9
foo/dyn/153,2.8157603695586565e-7,2.7979695657863486e-7,2.850434192536856e-7,7.616678344183951e-9,4.6420233670081746e-9,1.1675923391716834e-8
foo/new/154,5.503366354264212e-8,5.48000792193786e-8,5.5188568215646244e-8,6.739991078847687e-10,4.819382693079342e-10,9.392540879395188e-10
foo/old/154,1.5315041119037105e-7,1.5282544035535203e-7,1.5481909557227833e-7,1.7728285428312582e-9,6.00447303541163e-10,4.0046465938706925e-9
foo/dyn/154,2.9985266910993177e-7,2.9911705141645523e-7,3.016785764394166e-7,3.6776067774593195e-9,2.130101610877864e-9,6.117771449350769e-9
foo/new/155,5.5470508400008334e-8,5.537818601078756e-8,5.560104514524781e-8,3.6318683591694194e-10,2.74647857112125e-10,5.313609221026319e-10
foo/old/155,1.4756382253499332e-7,1.472173701814459e-7,1.4829202927260807e-7,1.6091432402619954e-9,9.277284547590082e-10,2.851043235946683e-9
foo/dyn/155,2.8676804911405837e-7,2.844709401027614e-7,2.9088147852093795e-7,9.637828781336708e-9,6.137944087627696e-9,1.3713069357473987e-8
foo/new/156,5.638065453968697e-8,5.5875059437172165e-8,5.830933760645119e-8,2.7433365714908185e-9,1.0601518357092486e-9,5.395712527108611e-9
foo/old/156,1.4986402581037218e-7,1.4940705901089892e-7,1.5103047069548087e-7,2.336199688219276e-9,8.113601054150146e-10,4.649214261937823e-9
foo/dyn/156,2.868027215594348e-7,2.8629652857865365e-7,2.8742509813592786e-7,1.9444040262209745e-9,1.5548489091647198e-9,2.5105421368938966e-9
foo/new/157,5.56545233206193e-8,5.5539265538991576e-8,5.57842464883439e-8,4.063124479163434e-10,3.0238517659611586e-10,5.70920833514378e-10
foo/old/157,1.4944335042470234e-7,1.4916881187281312e-7,1.4995110265072927e-7,1.2084376748087578e-9,7.940465018077273e-10,2.138697773377421e-9
foo/dyn/157,2.908020936307797e-7,2.873353853724518e-7,2.9848267860589594e-7,1.6271637732383695e-8,1.0137176689479704e-8,2.6208739442066743e-8
foo/new/158,5.676931890047878e-8,5.666345426935637e-8,5.6997236950342955e-8,4.870014496246048e-10,3.0757197125419667e-10,8.352580652875171e-10
foo/old/158,1.509722711191619e-7,1.5039364936113362e-7,1.5209401607538973e-7,2.6135444708844375e-9,1.6084558694414482e-9,3.930327525644083e-9
foo/dyn/158,3.0696287904161696e-7,3.063602687476864e-7,3.081225291479245e-7,2.7609510416367002e-9,1.5908181966888545e-9,4.901661063512397e-9
foo/new/159,5.653322318672588e-8,5.636124104683355e-8,5.663148752512691e-8,4.09583957861134e-10,2.5825119758699383e-10,7.01329545656941e-10
foo/old/159,1.5089082243776062e-7,1.5059727774948054e-7,1.5148094985563838e-7,1.2815265736813889e-9,7.084393904249537e-10,2.2671991459407835e-9
foo/dyn/159,2.9594455503921275e-7,2.941983067455892e-7,3.004364530709957e-7,8.985373644871935e-9,4.27004271707199e-9,1.5419499647392834e-8
foo/new/160,5.822310389282921e-8,5.8054227859759916e-8,5.8389574537786014e-8,5.631253796350863e-10,4.260058091478214e-10,8.514044039133453e-10
foo/old/160,1.5111623017627235e-7,1.5031014993440811e-7,1.5411636115074536e-7,4.65027451814684e-9,8.906312593889427e-10,9.680148150539168e-9
foo/dyn/160,2.90831359201676e-7,2.902675612839598e-7,2.914935990650406e-7,2.0940446539415323e-9,1.616865885418504e-9,2.790347325096804e-9
foo/new/161,5.727886593390465e-8,5.706173964648012e-8,5.7726158004817084e-8,1.0329090716874347e-9,5.232587408558808e-10,1.6440501217740905e-9
foo/old/161,1.5528918335536707e-7,1.5425051521784736e-7,1.586092653832598e-7,5.447179192960252e-9,2.1899869223987553e-9,1.0626450939760832e-8
foo/dyn/161,2.9708671532955364e-7,2.942887894144982e-7,3.016613508994444e-7,1.1755157194330619e-8,8.100952042523237e-9,1.6385330277933953e-8
foo/new/162,5.713656426151892e-8,5.7017595496455905e-8,5.7292032044201744e-8,4.45321734804412e-10,3.6782437138058616e-10,5.765525551619712e-10
foo/old/162,1.5435858504204607e-7,1.5411853637759259e-7,1.5456805272409105e-7,7.730412429252068e-10,6.352135651589044e-10,9.435684650617178e-10
foo/dyn/162,3.168169959476148e-7,3.146151961805224e-7,3.2330511257341664e-7,1.1141017835221524e-8,3.6439984154406452e-9,2.166677921007122e-8
foo/new/163,5.757179623273661e-8,5.7435542442329034e-8,5.769910380610139e-8,4.4146110134695835e-10,3.44414930658553e-10,6.299941680648926e-10
foo/old/163,1.5524417420690943e-7,1.5501225707992697e-7,1.5585160836673127e-7,1.1649670416690784e-9,6.141088767302292e-10,2.293565498351803e-9
foo/dyn/163,2.990505212735181e-7,2.9702846661860616e-7,3.044010640547173e-7,1.0139947858817606e-8,3.4029759693663815e-9,1.8654937510638107e-8
foo/new/164,5.8253847098392354e-8,5.808808243075503e-8,5.865032960318101e-8,8.038736976955882e-10,4.254242100869071e-10,1.473215060324389e-9
foo/old/164,1.5711272409074708e-7,1.56754414910323e-7,1.5766198290539075e-7,1.4681105703064064e-9,1.0848546754922257e-9,2.1994057363312484e-9
foo/dyn/164,3.00020885844186e-7,2.986295043139865e-7,3.027823385047359e-7,6.578561003383186e-9,3.7057642528772125e-9,1.1132450693267835e-8
foo/new/165,5.8256225807943725e-8,5.806428143060652e-8,5.848812114038232e-8,6.985167610688266e-10,5.107778547161141e-10,9.796877631365687e-10
foo/old/165,1.5403968174362457e-7,1.5370351648374478e-7,1.5504377348455085e-7,1.9498990328232238e-9,6.003562642294548e-10,4.006119980688919e-9
foo/dyn/165,3.0269671379090327e-7,3.0010863840632905e-7,3.073296646387995e-7,1.089861273393447e-8,6.6315020044580174e-9,1.7089245063882607e-8
foo/new/166,6.071808105014744e-8,6.054158349056785e-8,6.113135301329956e-8,8.395522661219662e-10,4.730963943888116e-10,1.6148298359699682e-9
foo/old/166,1.568141798725496e-7,1.5660749302226536e-7,1.5706886968873286e-7,7.651271429911728e-10,6.081405728976223e-10,1.0614235339339157e-9
foo/dyn/166,3.263242167675014e-7,3.226190245296392e-7,3.3320307035171324e-7,1.717106336382274e-8,1.0261741268744967e-8,2.5231678312680704e-8
foo/new/167,5.990379061787501e-8,5.975163660641601e-8,6.019985753495626e-8,6.986348799675768e-10,4.1696692849518645e-10,1.22717187030231e-9
foo/old/167,1.5928752485540347e-7,1.5906121243594073e-7,1.5959734142350318e-7,8.862438545617888e-10,6.940204971239565e-10,1.1542854062644505e-9
foo/dyn/167,3.0752075009259464e-7,3.0555094694151e-7,3.1131417716808745e-7,8.7776363233381e-9,5.383750115095212e-9,1.497163978628569e-8
foo/new/168,6.18941875564092e-8,6.168030888157203e-8,6.261673872345767e-8,1.1592087736670718e-9,4.5296881371565913e-10,2.286026190383551e-9
foo/old/168,1.6195515537260466e-7,1.6159419734616446e-7,1.6244215281307634e-7,1.4751577655108343e-9,1.0376596145003694e-9,2.329990016683618e-9
foo/dyn/168,3.058060447402354e-7,3.050455010536584e-7,3.0690279314531353e-7,2.7676499484922367e-9,1.959210005961122e-9,4.800361920172571e-9
foo/new/169,6.179105803863386e-8,6.162590231084914e-8,6.219566895707871e-8,8.082372056250578e-10,3.9435372719813517e-10,1.518293333341398e-9
foo/old/169,1.630603778441051e-7,1.6283865800070478e-7,1.6339320865829736e-7,9.058833107308296e-10,6.176333550339301e-10,1.4454670609048189e-9
foo/dyn/169,3.1194562285461965e-7,3.0992315427192883e-7,3.1706962611084086e-7,1.0996347371095771e-8,4.455299882580508e-9,2.2699184446927914e-8
foo/new/170,6.191457505669456e-8,6.164111041857687e-8,6.251912955022715e-8,1.3239339002510909e-9,4.5979691510709674e-10,2.2912272150917594e-9
foo/old/170,1.7160047470689796e-7,1.713281370631685e-7,1.7192353872880868e-7,9.98868742305562e-10,8.092815815073582e-10,1.2425149478069475e-9
foo/dyn/170,3.326080320006835e-7,3.3048936571221745e-7,3.3694795118948904e-7,9.865992337735994e-9,5.468309671354654e-9,1.6323749238196892e-8
foo/new/171,6.210594155249346e-8,6.195263216968389e-8,6.254763660063819e-8,8.280982705516028e-10,3.459956431394517e-10,1.6275317477935236e-9
foo/old/171,1.65692200129188e-7,1.653916940931611e-7,1.6608180071953692e-7,1.1370195040214282e-9,7.959143132136538e-10,1.8012229380452653e-9
foo/dyn/171,3.194404613252713e-7,3.1713373760689597e-7,3.280475079163871e-7,1.3118011530713558e-8,4.725567006166317e-9,2.6330418475812466e-8
foo/new/172,6.286344991008356e-8,6.242021563216409e-8,6.390368724563801e-8,2.0999692984583015e-9,4.042742759965479e-10,3.5892717471073784e-9
foo/old/172,1.6762560375854883e-7,1.6715878078478118e-7,1.681911841407343e-7,1.732733817002488e-9,1.37596575335686e-9,2.434230897674442e-9
foo/dyn/172,3.1745499365349204e-7,3.1577773779141473e-7,3.202691019599033e-7,7.598790780487809e-9,5.157493905847127e-9,1.1414490593028578e-8
foo/new/173,6.274338730034872e-8,6.257055493744231e-8,6.294496557596163e-8,6.157443575757531e-10,5.045644763858993e-10,7.984817995886774e-10
foo/old/173,1.6735273675569966e-7,1.67123101920692e-7,1.675718595332293e-7,7.80462135506329e-10,6.17039847200956e-10,1.0574241270041533e-9
foo/dyn/173,3.175173911757567e-7,3.1582605950169104e-7,3.2209299934772637e-7,8.532110467636504e-9,3.6601589439870475e-9,1.8503092121268635e-8
foo/new/174,6.466626800661194e-8,6.454466081545599e-8,6.480433409211093e-8,4.2109208288491424e-10,3.318356199309242e-10,6.028856006811475e-10
foo/old/174,1.6732407130941334e-7,1.6697739905975602e-7,1.6788134256280275e-7,1.455236977642574e-9,9.243369102109472e-10,2.59375175808225e-9
foo/dyn/174,3.458550261076628e-7,3.4290141049187385e-7,3.5160910919152157e-7,1.3611399717234302e-8,6.7148855517507625e-9,2.4590287191998625e-8
foo/new/175,6.348689751998612e-8,6.333217051859233e-8,6.366699225058719e-8,5.712101428350501e-10,4.4796375508719626e-10,7.822500791582882e-10
foo/old/175,1.697821410845543e-7,1.6923559792681346e-7,1.7111717397697598e-7,2.675661884660011e-9,1.1799592983716829e-9,5.5873783268430875e-9
foo/dyn/175,3.2441287190534795e-7,3.2273496620217485e-7,3.2734287999501715e-7,7.513013912978019e-9,3.0724782925881784e-9,1.170520476770619e-8
foo/new/176,6.351967463791168e-8,6.343206859924739e-8,6.363150157151138e-8,3.189614867336478e-10,2.487471735277726e-10,4.394523189641728e-10
foo/old/176,1.6864377468486959e-7,1.6831299784740622e-7,1.6913795888884238e-7,1.3632074546786464e-9,1.0454117711707416e-9,2.009520808230009e-9
foo/dyn/176,3.272411733937769e-7,3.254102359755695e-7,3.305503623886728e-7,8.205490406416664e-9,4.916028301020563e-9,1.2799902262738932e-8
foo/new/177,6.418799649295871e-8,6.403779333205499e-8,6.445385775758023e-8,6.446366070881489e-10,4.394981374088622e-10,1.0789517366907554e-9
foo/old/177,1.6901591323653597e-7,1.6859580164938723e-7,1.6963204855633255e-7,1.634801271168275e-9,1.1272347416703596e-9,2.608454396010969e-9
foo/dyn/177,3.3337849957802343e-7,3.2866091883893153e-7,3.433979329730043e-7,2.2446999069992707e-8,1.2373348182340494e-8,3.5548983267227315e-8
foo/new/178,6.430498135214809e-8,6.41798807130184e-8,6.4434287147885e-8,4.1970429136062157e-10,3.4335093123557014e-10,5.482944452328801e-10
foo/old/178,1.777577683932369e-7,1.7750652864396078e-7,1.7805968534584847e-7,9.59622116643429e-10,8.078366458216214e-10,1.1378621447948356e-9
foo/dyn/178,3.479067128648114e-7,3.452989277393993e-7,3.5274642693591745e-7,1.1085787120080707e-8,6.046872257028605e-9,2.043055255054683e-8
foo/new/179,6.413894386497731e-8,6.401180708672195e-8,6.426781702056522e-8,4.4258000705203627e-10,3.529307044927127e-10,5.992342381471526e-10
foo/old/179,1.800326781436113e-7,1.7937311615533192e-7,1.8046021772973319e-7,1.7756361835158313e-9,1.1622863716367635e-9,2.6155683649958152e-9
foo/dyn/179,3.302012375612868e-7,3.270886733884079e-7,3.376742846305089e-7,1.5221301032624418e-8,5.6618419497441396e-9,2.565548406974756e-8
foo/new/180,6.458227366097774e-8,6.447019829913982e-8,6.47182076213672e-8,4.007216836745786e-10,3.1477233891723854e-10,5.733438244644919e-10
foo/old/180,1.7378535567883143e-7,1.7331771398816664e-7,1.753688247850065e-7,2.610866617506369e-9,1.0318123186895957e-9,5.134537957564328e-9
foo/dyn/180,3.464626568372998e-7,3.402018707673743e-7,3.560346004697399e-7,2.5065509130550286e-8,1.696871784075285e-8,3.4701222578339093e-8
foo/new/181,6.523652632824062e-8,6.507642058112299e-8,6.543855034090805e-8,6.134675912806854e-10,4.5307217073527544e-10,9.050388448551908e-10
foo/old/181,1.740908419592015e-7,1.7380934013593233e-7,1.743818763783131e-7,1.003958075954456e-9,8.123930002243734e-10,1.234898665862899e-9
foo/dyn/181,3.330540581427988e-7,3.294589382246406e-7,3.4093436200985493e-7,1.6579251634306188e-8,7.82272629637674e-9,2.6179190206133114e-8
foo/new/182,6.708690147659147e-8,6.698321714680691e-8,6.733082909003276e-8,4.976319905900172e-10,3.0184017647828396e-10,8.872926810641782e-10
foo/old/182,1.7486650368108918e-7,1.745970533840283e-7,1.7513795468271103e-7,9.037488901573147e-10,7.415752522077967e-10,1.2159044479476932e-9
foo/dyn/182,3.5954622408379e-7,3.5748816595875847e-7,3.6571548624907767e-7,1.0653158952349262e-8,4.3988512834028336e-9,2.0450324706833263e-8
foo/new/183,6.606270229443328e-8,6.593340991960504e-8,6.622702733422673e-8,5.213573631211915e-10,4.384860562736449e-10,6.91476131835582e-10
foo/old/183,1.7444921501725384e-7,1.740200236544907e-7,1.7542060248131605e-7,2.0943346911167746e-9,8.939695877294467e-10,4.033892635921676e-9
foo/dyn/183,3.3621693520163797e-7,3.3472651913061577e-7,3.403917364024469e-7,8.13819189435866e-9,2.106698071438322e-9,1.6572666192348134e-8
foo/new/184,6.612106775158649e-8,6.59622470320413e-8,6.649737989914584e-8,7.813747086033453e-10,5.103086915512995e-10,1.3266862884330692e-9
foo/old/184,1.7467734663521188e-7,1.7422138754404673e-7,1.750944608112498e-7,1.3919468948826027e-9,9.433730660480053e-10,2.0260873899116866e-9
foo/dyn/184,3.3788227135376774e-7,3.3680040894707055e-7,3.397902033050834e-7,4.848173085580474e-9,3.330525399049194e-9,7.863067813889814e-9
foo/new/185,6.671176423510871e-8,6.650262088763608e-8,6.698604179832338e-8,8.039970561260766e-10,6.197260721292643e-10,1.230888627837256e-9
foo/old/185,1.7863060236750204e-7,1.7792004608226869e-7,1.8013306538457349e-7,3.358659466090339e-9,1.7774597360915785e-9,5.391422804394327e-9
foo/dyn/185,3.455264795740634e-7,3.4309049466973797e-7,3.4964378299736383e-7,1.0414851149355696e-8,5.828036289673438e-9,1.4727718766658978e-8
foo/new/186,6.655168414727581e-8,6.639366902839008e-8,6.683292079999611e-8,6.722310682013342e-10,4.1244091741259464e-10,1.0265607937962615e-9
foo/old/186,1.7638362572765624e-7,1.7597106484340452e-7,1.771151376353933e-7,1.7550222052394078e-9,1.1636539291336182e-9,3.009006765827257e-9
foo/dyn/186,3.585556832132617e-7,3.579395089170064e-7,3.597941842719729e-7,3.013947382880663e-9,1.8765562240548473e-9,5.241896391575479e-9
foo/new/187,6.668264970559402e-8,6.653980186688113e-8,6.693826851128409e-8,6.15759505040553e-10,4.143779707632537e-10,1.0430406709006053e-9
foo/old/187,1.77798930277728e-7,1.7729189563336326e-7,1.794302101254548e-7,2.6699263260363996e-9,9.862348727926017e-10,5.722165218176038e-9
foo/dyn/187,3.405991029892529e-7,3.395612329866617e-7,3.4234057188936727e-7,4.524775518122141e-9,2.7654913955505787e-9,6.572661048485366e-9
foo/new/188,6.6872951762982e-8,6.677611262799971e-8,6.699478825897255e-8,3.6843850745096007e-10,3.130771465266114e-10,4.3152433207392086e-10
foo/old/188,1.8066616048505165e-7,1.8026525663401378e-7,1.8144373079586318e-7,1.8553094971341514e-9,9.90626770041316e-10,3.3755005960847027e-9
foo/dyn/188,3.5455548855588735e-7,3.497239812029802e-7,3.657889596610368e-7,2.215098329309552e-8,7.245835812533657e-9,3.737431750324736e-8
foo/new/189,6.786548959757593e-8,6.764491265479728e-8,6.831550245640737e-8,1.0257205837701192e-9,6.427464323977267e-10,1.866748374155421e-9
